country_name,country_code,year,unemployment_rate,youth_unemployment,employment_ratio,gdp,gdp_per_capita,gdp_per_capita_ppp,inflation,government_debt,foreign_direct_investment,trade_percent_gdp,education_spending,school_enrollment,opportunity_index,opportunity_rank
Belize,BLZ,2018,7.896,17.928,61.657,2293250000,6031.28139580144,11486.8029426009,0.269982622646335,,5.32177682131067,100.664995094298,6.12682008743286,24.6455898284912,69.9468,150
North Macedonia,MKD,2019,17.414,35.353,43.79,12606338448.547,6718.85826635458,21747.2740903169,0.766439573459716,,4.35892493383855,138.576231840539,,43.1991004943848,70.9637,97
North Macedonia,MKD,2020,16.575,35.622,43.47,12361036913.8409,6659.59651070776,20952.5486132757,1.20007348888487,,0.0622421869397704,128.241244322257,,43.782169342041,68.041249999999991,169
North Macedonia,MKD,2022,14.476,32.595,45.264,13932436550.0883,7606.2375253797,22801.6725034086,14.2047173195833,,6.13067578989693,166.147357379878,,53.1601181030273,68.985800000000012,173
North Macedonia,MKD,2023,13.174,29.557,45.661,15763621848.115,8624.29360948531,23323.9034075339,9.36187249769016,,4.06949842712956,148.671596334608,,,68.571699999999993,176
North Macedonia,MKD,2021,15.801,36.097,43.461,14000283827.0154,7620.80296977508,22124.2423866475,3.23074912132919,,4.97315294989199,146.721411484074,,44.3020210266113,68.38955,166
North Macedonia,MKD,2018,21.208,45.495,41.599,12683068114.2388,6713.98925398989,20787.1777486345,1.45831298507117,,5.11494867914757,133.215207648008,,43.8547897338867,65.9564,205
South Africa,ZAF,2019,28.468,56.628,41.722,389330032224.269,6533.71121032856,14370.2380390151,4.12024587014984,64.5892781351104,1.31407752293306,53.8979964081406,5.91158008575439,24.0192794799805,58.709130378821769,193
South Africa,ZAF,2020,29.217,58.588,38.719,337974655408.055,5580.60383075189,13266.785814741,3.21003597454107,75.7255090793216,0.933073684352394,50.7596590804177,6.17067003250122,25.1296806335449,61.209926026688564,225
South Africa,ZAF,2022,33.268,61.115,37.999,406920004594.074,6523.41097815853,13777.1927520564,7.03972661255866,76.2372383337531,2.27046857469366,64.7830021330108,6.16726016998291,27.1743202209473,58.199689141200913,226
South Africa,ZAF,2023,32.098,59.719,39.742,380699271814.508,6022.5425418935,13690.3894584515,6.0739085322053,,0.904212789791453,65.1800955487645,6.14838981628418,,60.0559,218
South Africa,ZAF,2021,34.007,64.652,36.798,420886877628.703,6843.39941886204,13711.2935730474,4.61167217803206,73.8065091009354,9.66026533638012,56.0347138372399,6.54902982711792,25.3566093444824,58.777860164020225,227
South Africa,ZAF,2018,26.906,52.938,42.49,405260723892.517,6914.1780318076,14571.3756333595,4.51716522786592,59.1023114070608,1.37429117153459,54.4855451276341,5.64401006698608,23.3899803161621,63.104477076110662,225
Canada,CAN,2019,5.69,10.744,62.065,1743725183672.52,46352.8693445211,57491.9820463203,1.94926902411593,53.3623246913959,2.80676687017653,66.1714852804959,4.77293014526367,72.8150634765625,86.552544940910536,14
Canada,CAN,2020,9.657,20.125,57.907,1655684730000.19,43537.839298904,54006.5844302454,0.716999632307827,74.5540471041546,1.75897085668576,61.1567709632763,4.88794994354248,74.1571426391602,80.847696577496052,27
Canada,CAN,2022,5.279,10.082,61.802,2161483369422.01,55509.393176404,57653.6893047099,6.80280115341613,61.4178635753383,2.31251652587337,67.5588963664949,4.13957166671753,77.3137588500977,83.977269885824782,13
Canada,CAN,2023,5.415,10.806,61.822,2142470914401.36,53431.1857063879,56686.9159498906,3.87900159788426,62.2285228239297,2.22851105516488,67.1924941392879,,,81.732410308839988,9
Canada,CAN,2021,7.527,13.557,60.288,2007472181464.15,52496.8441693242,56547.8005608561,3.39519318527528,71.0739602315819,2.94525148855338,62.4241644131018,4.74860000610352,77.8022918701172,83.263745027048785,19
Canada,CAN,2018,5.837,10.709,61.721,1725329192783.02,46539.1761570405,57246.0201807438,2.26822567248103,53.1515356456582,2.46931207254863,66.5998858508762,4.8889799118042,69.5775985717773,83.706517124831322,18
"Korea, Rep.",KOR,2019,3.746,9.827,60.635,1651422932447.77,31902.4169048194,46368.9140025247,0.383000303608136,39.969480137044,0.58339386057331,75.757138965219,4.68465995788574,93.9989166259766,92.701688898639262,1
"Korea, Rep.",KOR,2020,3.931,10.143,59.826,1644312831906.17,31721.2989141857,45976.5345777007,0.537288023411737,46.4315966423379,0.533043337613518,69.0340450909562,4.8017201423645,96.8767700195312,87.587493844801145,2
"Korea, Rep.",KOR,2022,2.857,6.638,61.971,1673916511799.71,32394.6833725203,49364.4933757757,5.08951365062842,51.1791323198157,1.49617378306838,96.5364092886865,,103.276039123535,86.3490609808253,4
"Korea, Rep.",KOR,2023,2.675,5.405,62.547,1712792854202.37,33121.3712885508,49995.4877276869,3.5974562502901,,0.886178381860919,87.9396791903733,,,79.29625,33
"Korea, Rep.",KOR,2021,3.639,8.055,60.274,1818432106880.04,35125.5224984723,48017.4887140049,2.49833333333339,48.955278643504,1.21315499855807,80.1994569268269,4.86627006530762,100.317680358887,86.941304101737174,3
"Korea, Rep.",KOR,2018,3.824,10.12,60.357,1725373496825.43,33447.1562836166,45509.2825204448,1.47583935002645,37.5556431793942,0.706084799750036,78.9888655134363,4.45807981491089,93.3281784057617,88.0197749565375,2
Palau,PLW,2019,,,,281941562.5,15841.1935329812,19312.791184717,0.26737967914444,85.2025759770697,15.8586054512626,115.048663674764,,,,
Palau,PLW,2020,,,,258990843.75,14556.5896891862,18160.2567195554,0.218181818181833,,16.6415149570321,107.241551855055,3.47118067741394,,,
Palau,PLW,2022,,,,255591062.5,14392.1990258461,15477.5519831509,12.3526638378124,,28.1754765975043,87.7375749396558,3.57620143890381,40.5448722839355,,
Palau,PLW,2023,,,,281849062.5,15899.4224911152,15796.5402743459,12.7989928661351,,,,3.43726491928101,34.618537902832,,
Palau,PLW,2021,,,,235752906.25,13257.2066721026,15663.1743953887,2.6124818577648,,13.3364209587554,80.729821331736,3.94417095184326,,,
Palau,PLW,2018,,,,288546281.25,16197.7254546986,19256.9311531643,2.10970464135017,83.6765103864945,17.4148839424698,116.887522701352,,,,
"Micronesia, Fed. Sts.",FSM,2019,,,,394000000,3572.65918282222,3938.55708825637,1.92385170787923,24.1514441624365,,95.8493908629442,10.2259998321533,,,
"Micronesia, Fed. Sts.",FSM,2020,,,,372000000,3353.8894298388,3839.25896940106,0.554594630853174,27.8630142473118,,85.5168279569892,10.5389995574951,,,
"Micronesia, Fed. Sts.",FSM,2022,,,,430000000,3835.38184348074,3874.19905459701,5.40874375479067,,,84.8371395348837,,,,
"Micronesia, Fed. Sts.",FSM,2023,,,,460000000,4084.16940424398,3886.69657098366,,,,94.8821956521739,,,,
"Micronesia, Fed. Sts.",FSM,2021,,,,390000000,3493.87228552999,3921.72503036883,3.19128406597466,,,87.6064871794872,,,,
"Micronesia, Fed. Sts.",FSM,2018,,,,392000000,3566.58690371125,3796.94604530189,1.49840023593737,23.6979660714286,,103.406785714286,9.69699954986572,,,
Eswatini,SWZ,2019,28.138,51.101,35.343,4594818143.27624,3894.32951592818,10027.6527487324,2.59801620311077,29.945964807407,2.78511396914947,,5.69914817810059,,57.212547778511244,204
Eswatini,SWZ,2020,32.944,58.728,32.336,4105756862.55271,3442.3216527415,9633.19224387451,,38.6290929583278,0.944713337169084,,5.36010456085205,,57.675200000000004,228
Eswatini,SWZ,2022,35.359,58.33,30.843,4695372785.0814,3852.08573272946,9740.06525909122,,,0.284327760848015,,5.69260597229004,,56.588449999999995,227
Eswatini,SWZ,2023,35.086,58.16,30.767,4442875788.08505,3610.60879677551,10132.1872615949,,,0.63320589692197,,6.31294202804565,,56.7113,219
Eswatini,SWZ,2021,34.153,56.831,31.842,4737671576.32851,3926.48687364215,9846.20708043753,,36.2473216953578,2.38229447630931,,5.28714895248413,,57.131150000000005,228
Eswatini,SWZ,2018,26.369,49.787,36.696,4659474399.74018,3986.10557163026,9643.04479562689,4.81506167461513,27.0233176614236,0.668118847458175,,5.73687362670898,,64.662682673008689,215
Tajikistan,TJK,2019,11.419,25.748,36.376,8300813599.3084,871.022372934846,3649.88375518646,,,2.56372135277231,56.0450159145896,5.48427629470825,,61.76145,167
Tajikistan,TJK,2020,12.321,29.031,35.664,8133963550.65742,834.311715460625,3724.7489591466,,,1.30975252279445,55.7491040194954,5.73725271224976,37.2250022888184,65.95555,202
Tajikistan,TJK,2022,11.634,26.746,36.394,10713525200.3998,1052.17949484894,4213.75618362687,,,1.62432287476597,65.4355115893577,5.71509790420532,38.3422508239746,66.2647,207
Tajikistan,TJK,2023,11.546,26.836,36.474,12060602008.8478,1160.81187026311,4472.3241378777,,,1.16561210230591,,5.81054592132568,34.6658744812012,66.304300000000012,201
Tajikistan,TJK,2021,12.333,27.78,36.05,8937805347.13963,896.748053372182,3985.91247611219,,,0.94025522151091,71.825937435383,5.70163345336914,39.504955291748,65.950150000000008,205
Tajikistan,TJK,2018,11.437,25.575,36.749,7764999999.45362,834.288404578801,3479.69235966041,,,2.84433010113639,55.8461114113303,5.38508749008179,,67.35335,183
Seychelles,SYC,2019,,,,1868690096.73454,19141.5118743615,34346.0708923483,1.80709400809982,,13.7575701960234,173.407846880196,4.05055141448975,41.2970390319824,,
Seychelles,SYC,2020,,,,1382551751.56908,14041.4754074575,30056.1994300968,1.20266463987123,,5.79027015191072,153.48333156592,4.89120054244995,26.9342594146729,,
Seychelles,SYC,2022,,,,2057968519.83091,17167.1909760833,28540.7623221189,2.6260363285129,,9.22401812517098,186.172111653646,4.74013519287109,13.9304103851318,,
Seychelles,SYC,2023,,,,2141450171.13932,17879.2396545075,29468.9512755913,-1.03530088431952,,11.1936433278933,183.066894954317,,14.0341396331787,,
Seychelles,SYC,2021,,,,1487173794.80528,14982.9111487767,29979.8272686091,9.76909936973542,,7.52808883301193,183.77081501466,5.62358999252319,26.8701496124268,,
Seychelles,SYC,2018,,,,1784313926.76807,18440.2340460932,32841.4242467381,3.70291839111568,,17.1030662941746,185.7075372109,4.35177803039551,38.8581314086914,,
Zambia,ZMB,2019,5.542,10.353,56.239,23308667781.2258,1258.98619844462,3591.56418883108,9.15031644316296,61.9301173816653,2.35091904331731,68.791204936096,4.41824007034302,,66.61624626342622,142
Zambia,ZMB,2020,6.033,11.042,57.2,18137764930.651,951.644316655957,3391.59541156095,15.7330604721369,103.54315235027,1.35190577412928,79.2068494095955,3.94964814186096,,65.065231858358942,211
Zambia,ZMB,2022,5.995,9.85,55.963,29163782140.4858,1447.12310138035,3585.12379084347,10.9932039209136,,-0.223286755156161,69.2973154193203,3.58259510993958,,69.80225,155
Zambia,ZMB,2023,5.905,9.752,55.91,27577956471.244,1330.72780576709,3673.4841969922,10.884531691282,,0.311507237845214,78.2418870451485,,,69.84275,159
Zambia,ZMB,2021,5.199,9.367,56.993,22096416932.0089,1127.16077872857,3503.03491418372,22.0207676245777,71.4111761686383,1.78407846118257,86.2085111934645,3.10643219947815,,65.698381499978822,207
Zambia,ZMB,2018,5.033,8.747,55.538,26311507273.6735,1463.89997855593,3646.95966481655,7.4945719272852,59.7122211727371,1.55231886738395,74.8883695274665,4.73974990844727,,71.008361833859155,130
Czechia,CZE,2019,2.015,5.615,58.906,256794209028.77,24062.7190013343,47720.4922288837,2.8478759591805,,4.18705737619005,138.154609993871,4.54246997833252,66.8802185058594,81.49325,29
Czechia,CZE,2020,2.55,7.936,57.944,251109660602.536,23472.8915454417,45079.2013087729,3.16129528497801,,3.39114066226469,128.780430305965,4.72159004211426,67.1843719482422,80.352499999999992,29
Czechia,CZE,2022,2.224,6.72,58.533,301831228325.556,28282.2236715857,48346.9712129599,15.1001651468371,,3.02937517288668,144.011494109397,,70.8145904541016,80.4992,34
Czechia,CZE,2023,2.579,8.269,58.871,343207874553.734,31591.1770732969,47452.3485573819,10.6612601372426,,2.39661010400587,132.952093158849,,,79.33945,31
Czechia,CZE,2021,2.803,8.134,57.784,290972714482.313,27696.4619527544,47752.8801472845,3.83984491500146,,4.430295245862,137.378116302868,4.80319976806641,69.8369293212891,80.23865,36
Czechia,CZE,2018,2.246,6.714,59.017,251992360762.236,23705.9329811299,46259.278195142,2.14949494949493,,3.30353998283407,145.141717890789,4.26605987548828,66.7902221679688,80.4893,30
Turkiye,TUR,2019,13.73,25.039,45.681,761005915750.925,9215.44049888114,28106.6500273993,15.1768215720022,33.9048016541042,1.24926755538016,63.1932929004145,4.44776010513306,117.005470275879,75.325593404341518,69
Turkiye,TUR,2020,13.148,24.919,42.848,720338490327.248,8638.73903848102,28352.9259470095,12.2789574462574,41.801640624815,1.06547131703503,61.3437557667653,4.03382015228271,118.883682250977,74.264589719261664,82
Turkiye,TUR,2022,10.465,19.289,47.503,907118434653.505,10674.504157865,32718.7468166111,72.3088359891207,35.2457946156302,1.50652874838996,81.170129694525,2.61430358886719,127.577972412109,74.147315403827733,86
Turkiye,TUR,2023,9.388,17.306,48.308,1118252964260.77,13105.6585678319,34251.5790048407,53.8594087593315,,0.979295414364425,66.2766047093165,,,72.275399999999991,107
Turkiye,TUR,2021,11.969,22.36,45.212,819865223976.115,9743.21277804855,31309.9677270936,19.5964926913324,42.575722383146,1.57281948580071,71.0824439613318,3.53787994384766,125.763786315918,72.541823013864331,95
Turkiye,TUR,2018,10.956,20.011,47.382,778972108040.602,9568.83506330228,28279.9011123619,16.3324638988928,29.2112929401822,1.59826004955637,62.6142185426845,4.29729986190796,115.462463378906,74.9792138598185,78
Uruguay,URY,2019,8.836,28.46,58.067,62222325807.0578,18315.7352857194,30108.0750507886,7.88198870879619,50.1314393620217,2.35703295005515,49.7448699575412,4.62833976745605,61.9644317626953,71.799345435209517,92
Uruguay,URY,2020,10.413,34.209,54.877,53668636567.8667,15789.6857422214,27871.6004788618,9.75640636078194,60.2784318654554,1.81380673366455,46.6861478026171,4.54292011260986,64.933219909668,74.866345701856261,73
Uruguay,URY,2022,7.877,25.32,58.204,70164683290.3776,20691.9738991763,30879.9288178994,9.10437983075437,,12.3672335202236,58.8336177106898,4.5073299407959,76.3977432250977,77.95535000000001,50
Uruguay,URY,2023,8.355,26.185,58.583,77240830877.4597,22797.8111731861,31019.3113912098,5.86910359896119,,-7.09007923621309,51.7334881614305,,,74.74025,76
Uruguay,URY,2021,9.328,31.806,57.058,60760798595.5436,17888.211510172,29441.4774869654,7.74791402314762,,8.50100266579438,56.823738109386,4.46065998077393,75.17138671875,75.3024,75
Uruguay,URY,2018,8.336,26.538,58.371,65344576348.2279,19249.9401532664,29854.6188930912,7.60653360377047,47.3414758375454,2.64222393618544,47.7913610689275,4.60362005233765,60.2781295776367,77.416229231052952,63
Afghanistan,AFG,2019,11.185,15.496,38.922,18799444490.1128,496.6025042585,2927.2451435353,2.30237251516819,,0.124495985291258,,,,55.166749999999993,216
Afghanistan,AFG,2020,11.71,16.053,36.71,19955929052.1496,510.787063366811,2769.68574507111,,,0.0649939571808755,46.7098945514103,,10.8584403991699,64.2305,217
Afghanistan,AFG,2022,14.1,17.365,32.333,14497243872.1337,357.261152798144,1981.71016810561,,,,72.8854696086536,,,66.155,208
Afghanistan,AFG,2023,13.991,17.291,32.402,17233051620.1117,415.707417059086,1992.42439419795,,,,67.2733432760503,,,66.20405,202
Afghanistan,AFG,2021,11.994,16.395,36.022,14259995441.0759,356.496214115892,2144.16657002819,,,0.215925454725649,51.4117163747271,,,67.1027,188
Afghanistan,AFG,2018,11.196,16.394,40.468,18053222687.4126,491.337221382603,2902.39211285546,0.626149149168983,,0.661572217787196,,,9.96378993988037,64.461800000000011,220
Fiji,FJI,2019,4.373,15.647,54.861,5444407214.31758,5950.82868635508,13567.4738284912,1.77310182460282,,5.91952095846727,107.411463822998,5.15273189544678,78.2611541748047,70.33215,102
Fiji,FJI,2020,4.649,17.142,54.096,4432466237.09588,4844.42129036462,11254.969751223,-2.5952432588738,,5.40062180057239,72.3435754996883,5.80519533157349,84.2023696899414,75.40795,71
Fiji,FJI,2022,4.446,15.778,54.84,4969503560.7735,5405.03007408295,12762.3465811337,4.52019266394958,,2.0843448504953,117.506559364173,3.93839550018311,68.4077529907227,75.4993,77
Fiji,FJI,2023,4.322,15.519,54.889,5442046565.04719,5888.73668639357,13652.4908672464,2.14817440623896,,0.532449872555414,,4.24679803848267,60.3241920471191,75.55510000000001,69
Fiji,FJI,2021,4.701,16.832,54.254,4305031630.81808,4696.17101880318,10685.1969806618,0.155855722131516,,9.52129033225818,81.7252089564687,4.85268640518188,76.6493606567383,73.38455,85
Fiji,FJI,2018,4.335,15.46,54.87,5581425324.91185,6085.41979209299,13612.9519955763,4.08147637644526,,8.40038118549297,103.235419995391,4.79706048965454,79.9261474609375,75.54925,75
Germany,DEU,2019,3.163,5.859,59.368,3957208055215.68,47623.8656074829,62913.9179414209,1.44565976888253,,1.90698688059703,79.1337471144706,5.11552000045776,72.705078125,84.87665,21
Germany,DEU,2020,3.881,7.862,58.131,3940142541354.1,47379.765194548,60288.235014513,0.144877925813982,,4.48666571074036,72.9932572283324,5.59038019180298,72.3894195556641,81.75355,22
Germany,DEU,2022,3.12,6.04,59.028,4163596357879.39,49686.1154582583,62875.2052184608,6.87257438551097,,1.5066061525701,89.0641273695259,4.54389047622681,77.3656997680664,82.096,21
Germany,DEU,2023,3.068,5.949,59.241,4525703903627.53,54343.2265084958,63097.7108010283,5.94643667725823,,0.431214646546679,82.7991064495705,,,81.1194,11
Germany,DEU,2021,3.594,6.665,58.224,4348297440387.53,52265.6541620571,62474.3639990873,3.06666666666673,,2.34916528173016,80.15661805106,5.45488977432251,75.6655426025391,83.8827,15
Germany,DEU,2018,3.384,6.22,58.8,4052008447223.53,48874.8595028454,62439.1294310528,1.73216879766942,,4.00421026360441,79.227659692288,4.97933006286621,69.1634292602539,81.977200000000011,22
Ghana,GHA,2019,3.16,5.907,63.807,68337969247.7067,2186.18924111824,6508.24652305901,7.14364003330857,,5.67741697977102,76.824802732152,3.15307116508484,17.4338893890381,61.278000000000006,169
Ghana,GHA,2020,3.313,6.399,62.366,70043099675.68,2196.54789313621,6412.68541762469,9.88728956269944,,2.67804103781027,66.5754987162431,3.40915989875793,18.6487197875977,68.00915,171
Ghana,GHA,2022,3.084,5.505,61.479,74263364041.8742,2240.27945094566,6729.27440352562,31.2558951049016,,1.92344065685952,70.1154557958907,2.90529441833496,20.3897304534912,70.1122,149
Ghana,GHA,2023,3.063,5.482,61.473,76370396722.154,2260.28741289427,6796.47361923819,38.1069656296501,,1.72752227473656,69.0365894796481,,21.990140914917,70.12165,153
Ghana,GHA,2021,3.384,6.117,61.912,79524421861.2743,2445.50081810782,6607.50297378321,9.9710886750444,,3.18592251630377,62.7078309128346,3.41949439048767,19.1863193511963,67.977200000000011,172
Ghana,GHA,2018,3.253,6.099,64.565,67298914624.3723,2196.61290615342,6234.51208201488,7.80876516610703,,4.44143121279629,67.9585174644902,3.01595592498779,16.0154399871826,68.036149999999992,170
Israel,ISR,2019,3.731,6.525,62.571,399651065197.871,44140.8289372511,44350.2472861814,0.84978312826417,,4.34441479379109,56.66650339602,6.04147005081177,55.9445381164551,81.321050000000014,31
Israel,ISR,2020,4.169,7.645,60.763,411728563086.632,44679.7715799755,42936.7078897549,-0.61441235846577,,5.09284559778962,51.151300476168,6.47881984710693,56.4272193908691,79.623950000000008,36
Israel,ISR,2022,3.695,6.719,62.346,525000415276.678,54930.7261602593,48195.6507226953,4.39359665912654,,4.38689176804983,60.5046618476397,6.45624446868896,57.6379203796387,81.837250000000012,22
Israel,ISR,2023,3.596,6.595,62.61,513611100815.691,52642.4267486308,48356.0899146248,4.22535211267609,,2.9420314272807,57.5282520647588,,,80.8818,17
Israel,ISR,2021,4.812,7.649,60.272,489708278893.053,52255.6159050999,46165.6452836695,1.51020047690539,,3.86963031191442,55.0617293959183,6.18401002883911,58.9942817687988,81.3346,30
Israel,ISR,2018,3.917,7.025,62.869,375149611117.199,42233.2610344935,43556.3491408262,0.794075660242718,,5.73491198243006,59.1360223928127,6.06284999847412,57.3934288024902,79.737349999999992,36
Lebanon,LBN,2019,11.301,23.28,43.368,51605959131.2741,8905.88005497437,15659.5661040012,3.00538949390383,,3.69413245000342,62.98091601016,2.60026550292969,50.3490180969238,61.114549999999994,172
Lebanon,LBN,2020,13.284,27.028,39.212,31712128253.7961,5561.19166950397,12507.4366368078,84.8643330472041,,5.06712986613403,50.1298042879627,1.66996812820435,51.6985816955566,69.5222,137
Lebanon,LBN,2022,11.6,23.612,40.512,20992421948.8081,3654.35845534878,11474.7505845558,171.205491336641,,2.50966160641735,114.888278265666,,61.5956115722656,70.28,145
Lebanon,LBN,2023,11.543,23.552,40.537,,,,221.341644023365,,,,,60.1667213439941,70.30565,146
Lebanon,LBN,2021,12.669,25.427,40.009,23131941556.7843,4045.37391066234,11599.7755083765,154.756096023393,,2.5929006838647,78.8286204025241,,58.4441413879395,67.79895,175
Lebanon,LBN,2018,10.745,22.652,43.229,54901519155.5556,9174.53666204759,16290.0516478592,6.07698907889607,,4.84140308956364,68.2573073043718,2.52722072601318,47.2751083374023,70.66475,141
Montenegro,MNE,2019,15.128,25.305,46.304,5542054181.12616,8909.6538759126,25002.8344753992,0.361563704540767,,7.53492922355211,108.844577462214,,56.2633209228516,68.692399999999992,120
Montenegro,MNE,2020,17.878,36.216,41.367,4769996866.00758,7677.37132106817,21200.2847489214,-0.255655699848551,,11.1300494820964,87.0060180817206,,58.0944709777832,67.454900000000009,178
Montenegro,MNE,2022,14.851,30.306,41.173,6229801580.79157,10093.4387007266,25670.0390564732,13.0403036347004,,14.0062013047765,125.898604629493,,57.4317893981934,70.81705,138
Montenegro,MNE,2023,14.621,25.998,41.216,7530593375.22034,12221.4775546967,27342.823774098,8.58476910455403,,6.98310120786314,118.542754014976,,55.1743011474609,70.92055,138
Montenegro,MNE,2021,16.543,37.399,40.144,5861427505.12493,9465.96153027794,24046.6198170803,2.41080198403165,,11.8356969374313,105.029993243347,,57.9613914489746,68.05565,171
Montenegro,MNE,2018,15.19,29.61,45.429,5506942238.35668,8850.3749248372,24018.9609246212,2.611223782638,,8.8189254000302,109.609296759902,,58.1831512451172,68.6645,161
Mali,MLI,2019,3.29,4.619,66.792,17280250810.0321,820.197390833912,2451.1221609713,-1.65826694846365,,4.97152245435128,63.6587027665939,3.55504989624023,4.73440647125244,58.2195,196
Mali,MLI,2020,3.528,6.733,63.59,17465392764.3706,804.343956745857,2348.8817236461,0.438088940320668,,3.07380326420401,66.0431164692746,3.95445990562439,,70.912399999999991,117
Mali,MLI,2022,2.387,3.178,67.675,18780322203.7584,813.965034073188,2357.19035404786,9.62147608489072,,3.809679019826,73.4634225003119,4.03505516052246,,71.42585,122
Mali,MLI,2023,2.956,3.801,67.209,20661794596.0873,869.270234286992,2394.67216396924,2.05880228274214,,0.11238399400407,69.3909284347094,,,71.169800000000009,128
Mali,MLI,2021,3.966,4.435,65.716,19309463508.0377,862.467400106111,2347.62752913969,3.92560283104276,,3.31414782752808,67.2066778457718,4.36370992660522,,70.715300000000013,128
Mali,MLI,2018,1.62,2.321,68.003,17070867589.9055,835.086710561793,2411.53194778103,0.299546507387934,,2.73738513064307,60.1450380410103,3.55817008018494,4.96651792526245,68.771,159
Netherlands,NLD,2019,3.379,6.604,64.367,928903005576.469,53554.9007491475,67786.606978674,2.63369910249601,,-13.6740358407126,160.676671884999,5.15986013412476,,81.77945,27
Netherlands,NLD,2020,3.82,8.875,63.904,932560861701.17,53467.9277413737,64803.6401021465,1.27246037789161,,-23.7095109882189,152.233230409706,5.42381000518799,85.3370819091797,85.781,5
Netherlands,NLD,2022,3.526,7.643,64.739,1046540797548.64,59123.318556487,71259.6507443765,10.0012078753473,,1.48704290039353,184.107484252682,5.05201101303101,,80.913299999999992,31
Netherlands,NLD,2023,3.537,8.268,65.184,1154361305398.06,64572.0059558854,70610.1704537706,3.83839354342808,,-26.7686982770768,165.905457011481,,,80.90835,15
Netherlands,NLD,2021,4.209,9.331,63.631,1054472123449.6,60141.9880911492,68511.6624548282,2.67572008805385,,-10.9532599562774,163.154842689698,5.50609016418457,89.3898620605469,85.60595,5
Netherlands,NLD,2018,3.832,7.044,63.77,929733599796.862,53955.0770024266,66698.0002805041,1.7034979474447,,-30.7775269483508,163.559146573044,5.35764980316162,83.652473449707,85.7756,8
Senegal,SEN,2019,2.863,4.037,49.26,23403995992.1354,1431.18128932159,4070.61227058594,1.76011151192938,,4.55247618583037,64.2362506061005,5.03527021408081,13.3833703994751,60.91165,177
Senegal,SEN,2020,3.437,4.871,48.504,24530513037.7518,1461.08720350553,4018.04129277358,2.54314685681652,,7.52395708111688,60.0468716137065,5.6869797706604,14.2285404205322,67.95335,174
Senegal,SEN,2022,2.837,3.915,48.968,27619479059.6131,1564.74522071584,4227.73341842106,9.69681899081073,,0.253824628077479,80.0330777056171,5.98753976821899,16.8081398010254,68.22335,181
Senegal,SEN,2023,2.8,3.887,48.882,30848333083.7055,1706.44218024762,4317.2263915953,5.93947798773215,,0.296066888775402,71.0045186879627,,17.2958393096924,68.240000000000009,182
Senegal,SEN,2021,3.44,4.72,48.987,27520784129.7508,1598.10676952274,4173.67741399619,2.18032278088147,,9.40426190185874,69.3759939883832,5.61201000213623,15.7343301773071,67.952,173
Senegal,SEN,2018,3.455,4.922,46.683,23116701556.1381,1452.55612562445,3998.28635303406,0.460985642464282,,3.66765809010971,61.7898394793183,5.11019992828369,13.0590801239014,67.94525,172
Antigua and Barbuda,ATG,2019,,,,1725351851.85185,18884.3729680383,29636.8924377024,1.43135598182984,,7.7612308574784,137.625175755884,2.30307745933533,,,
Antigua and Barbuda,ATG,2020,,,,1410796296.2963,15360.4544160475,23915.1619842858,0.625989707046719,,7.52795987912524,94.3457201737921,2.99340319633484,,,
Antigua and Barbuda,ATG,2022,,,,1867733333.33333,20117.7653310355,28033.1307782063,7.53107834634288,,16.1547092931023,117.630005076464,3.6477484703064,,,
Antigua and Barbuda,ATG,2023,,,,2033085185.18518,21787.1017315914,28967.2556775267,5.06713865364213,,14.7852994263416,,,,,
Antigua and Barbuda,ATG,2021,,,,1601366666.66667,17340.3790692554,25733.2948269644,2.06299638545334,,18.1006036013337,101.122883462968,2.5746488571167,,,
Antigua and Barbuda,ATG,2018,,,,1661529629.62963,18273.4270684912,28884.1201297316,1.20715793367008,,12.1775193572219,130.655152659419,2.34948754310608,,,
Malta,MLT,2019,3.616,9.302,58.642,16337793530.7788,32412.2697818499,53256.4429769188,1.6420600176894,,198.19959042815,233.070643812248,4.8993501663208,58.5368690490723,76.0728,65
Malta,MLT,2020,4.347,10.872,59.198,16385919535.6742,31796.8213417258,50281.730929267,0.638544956776712,,192.141318771847,256.888155821056,5.6448712348938,62.8752517700195,81.54385,23
Malta,MLT,2022,2.921,8.24,61.835,19209979975.2323,36142.2058531852,57607.5581786915,6.15375621933037,,126.275787596203,243.674329907614,,78.6229400634766,82.18555,20
Malta,MLT,2023,3.11,9.166,61.64,22328640241.5553,40395.7692064458,59548.0829356446,5.09396758978883,,112.62636977735,227.453489161761,,,79.100500000000011,36
Malta,MLT,2021,3.394,9.406,60.638,19718565605.433,38027.3801730893,56697.2983573752,1.49789217934724,,433.860897111274,220.649933208077,5.36479997634888,73.0226974487305,81.9727,27
Malta,MLT,2018,3.658,9.049,57.269,16153779511.1559,33332.1905601302,53218.0429817597,1.15782362451517,,452.221039539527,228.098165928785,4.92361116409302,56.8111114501953,79.85390000000001,34
Haiti,HTI,2019,14.057,35.183,56.591,15016090929.5125,1352.17204191532,3381.584787365,18.7037825672506,,0.499464210439719,44.5687187758294,1.75941300392151,,53.27435,224
Haiti,HTI,2020,15.546,39.687,55.081,14508222518.3018,1290.32538667383,3229.47554356606,22.7963113642528,,0.17231607778598,34.4572019061642,1.371013879776,,65.5043,209
